id,order_no,user_id,station_id,pile_id,status,unit_price,start_soc,battery_capacity_kwh,target_soc,reserve_time,start_time,end_time,duration_seconds,kwh,amount,pay_request_id,created_at,updated_at,dq_tag
19185,SIM20260912019185,14,49,270,settled,1.40,40.74,50,88.14,2026-09-12 14:30:41,2026-09-12 14:55:41,2026-09-12 15:08:33,772,23.70,33.18,PAYSIM20260912019185,2026-09-12 14:30:41,2026-09-12 15:08:33,OK
19186,SIM20260912019186,7,38,208,settled,1.30,48.56,40,94.20,2026-09-12 16:04:28,2026-09-12 16:26:28,2026-09-12 16:36:23,595,18.26,23.74,PAYSIM20260912019186,2026-09-12 16:04:28,2026-09-12 16:36:23,OK
19187,SIM20260912019187,1,30,164,settled,1.50,17.64,80,100.00,2026-09-12 16:47:55,2026-09-12 16:58:55,2026-09-12 17:34:43,2148,65.89,98.84,PAYSIM20260912019187,2026-09-12 16:47:55,2026-09-12 17:34:43,OK
19188,SIM20260912019188,9,16,78,settled,1.40,59.13,70,95.67,2026-09-12 20:16:34,2026-09-12 20:27:34,2026-09-12 20:41:28,834,25.58,35.81,PAYSIM20260912019188,2026-09-12 20:16:34,2026-09-12 20:41:28,OK
19189,SIM20260912019189,12,31,169,settled,1.10,29.12,70,100.00,2026-09-12 11:31:34,2026-09-12 11:34:34,2026-09-12 19:16:51,27737,49.62,54.58,PAYSIM20260912019189,2026-09-12 11:31:34,2026-09-12 19:16:51,OK
19190,SIM20260912019190,2,3,13,settled,1.30,39.72,60,94.60,2026-09-12 08:54:02,2026-09-12 09:18:02,2026-09-12 09:35:55,1073,32.93,42.81,PAYSIM20260912019190,2026-09-12 08:54:02,2026-09-12 09:35:55,OK
19191,SIM20260912019191,9,32,174,settled,1.20,34.65,40,97.28,2026-09-12 14:34:31,2026-09-12 14:55:31,2026-09-12 15:09:07,816,25.05,30.06,PAYSIM20260912019191,2026-09-12 14:34:31,2026-09-12 15:09:07,OK
19192,SIM20260912019192,17,20,104,settled,1.10,31.05,70,93.45,2026-09-12 17:29:24,2026-09-12 17:31:24,2026-09-12 17:47:13,949,43.68,48.05,PAYSIM20260912019192,2026-09-12 17:29:24,2026-09-12 17:47:13,OK
19193,SIM20260912019193,15,1,1,settled,1.20,29.54,80,94.61,2026-09-12 12:00:01,2026-09-12 12:14:01,2026-09-12 12:42:18,1697,52.06,62.47,PAYSIM20260912019193,2026-09-12 12:00:01,2026-09-12 12:42:18,OK
19194,SIM20260912019194,15,45,247,settled,1.50,60.00,60,85.00,2026-09-12 16:10:39,2026-09-12 16:15:39,2026-09-12 18:35:24,8385,15.00,22.50,PAYSIM20260912019194,2026-09-12 16:10:39,2026-09-12 18:35:24,OK
19195,SIM20260912019195,7,4,16,pending_payment,1.50,38.31,70,97.88,2026-09-12 17:28:40,2026-09-12 17:43:40,2026-09-12 18:06:19,1359,41.70,62.55,,2026-09-12 17:28:40,2026-09-12 18:06:19,OK
19196,SIM20260912019196,9,42,229,settled,1.20,18.91,50,98.09,2026-09-12 21:18:10,2026-09-12 21:30:10,2026-09-12 21:51:40,1290,39.59,47.51,PAYSIM20260912019196,2026-09-12 21:18:10,2026-09-12 21:51:40,OK
19197,SIM20260912019197,2,28,148,settled,1.30,33.50,60,92.99,2026-09-12 18:28:24,2026-09-12 18:43:24,2026-09-12 18:56:19,775,,,,2026-09-12 18:28:24,2026-09-12 18:56:19,NULL_KWH
19198,SIM20260912019198,13,31,169,settled,1.10,32.92,80,87.44,2026-09-12 17:20:20,2026-09-12 17:28:20,2026-09-13 00:14:43,24383,43.62,47.98,PAYSIM20260912019198,2026-09-12 17:20:20,2026-09-13 00:14:43,OK
19199,SIM20260912019199,20,9141,216,settled,1.50,8.03,70,92.71,2026-09-12 17:43:55,2026-09-12 17:55:55,2026-09-12 18:17:23,1288,59.28,88.92,PAYSIM20260912019199,2026-09-12 17:43:55,2026-09-12 18:17:23,ORPHAN_STATION
19200,SIM20260912019200,1,49,272,settled,1.40,29.65,70,94.29,2026-09-12 11:24:45,2026-09-12 11:46:45,2026-09-12 12:03:08,983,45.25,63.35,PAYSIM20260912019200,2026-09-12 11:24:45,2026-09-12 12:03:08,OK
19201,SIM20260912019201,7,51,279,reserved,1.10,,,,2026-09-12 13:22:39,,,0,0.00,0.00,,2026-09-12 13:22:39,2026-09-12 13:22:39,OK
19202,SIM20260912019202,4,16,80,settled,1.40,44.40,70,87.94,2026-09-12 09:23:30,2026-09-12 09:39:30,2026-09-12 09:56:03,993,30.48,42.67,PAYSIM20260912019202,2026-09-12 09:23:30,2026-09-12 09:56:03,OK
19203,SIM20260912019203,15,49,272,settled,1.40,42.14,50,96.67,2026-09-12 20:20:15,2026-09-12 20:43:15,2026-09-12 20:53:07,592,27.27,38.18,PAYSIM20260912019203,2026-09-12 20:20:15,2026-09-12 20:53:07,OK
19204,SIM20260912019204,9,67,366,settled,1.20,50.32,60,80.82,2026-09-12 13:23:05,2026-09-12 13:34:05,2026-09-12 13:40:42,397,18.30,21.96,PAYSIM20260912019204,2026-09-12 13:23:05,2026-09-12 13:40:42,OK
19205,SIM20260912019205,10,40,216,cancelled,1.50,32.09,60,96.18,2026-09-12 11:20:53,2026-09-12 11:24:53,2026-09-12 11:38:48,835,38.45,57.68,,2026-09-12 11:20:53,2026-09-12 11:38:48,OK
19206,SIM20260912019206,16,10,49,pending_payment,1.50,29.04,60,92.53,2026-09-12 14:29:37,2026-09-12 14:32:37,2026-09-12 14:53:19,1242,38.09,57.14,,2026-09-12 14:29:37,2026-09-12 14:53:19,OK
19207,SIM20260912019207,6,59,326,settled,1.40,31.28,50,85.21,2026-09-12 16:51:51,2026-09-12 17:15:51,2026-09-12 17:25:37,586,26.97,37.76,PAYSIM20260912019207,2026-09-12 16:51:51,2026-09-12 17:25:37,OK
19208,SIM20260912019208,4,44,240,settled,1.40,19.12,60,97.79,2026-09-12 14:04:04,2026-09-12 14:27:04,2026-09-12 14:52:43,1539,47.20,66.08,PAYSIM20260912019208,2026-09-12 14:04:04,2026-09-12 14:52:43,OK
19209,SIM20260912019209,10,25,129,settled,1.50,53.08,70,91.05,2026-09-12 19:03:51,2026-09-12 19:27:51,2026-09-12 19:42:17,866,26.58,39.87,PAYSIM20260912019209,2026-09-12 19:03:51,2026-09-12 19:42:17,OK
19210,SIM20260912019210,1,63,344,settled,1.30,60.00,80,91.66,2026-09-12 15:05:24,2026-09-12 15:21:24,2026-09-12 19:17:23,14159,25.33,32.93,PAYSIM20260912019210,2026-09-12 15:05:24,2026-09-12 19:17:23,OK
19211,SIM20260912019211,12,27,147,settled,1.20,22.41,60,88.54,2026-09-12 10:20:35,2026-09-12 10:45:35,2026-09-12 16:55:16,22181,39.68,47.62,PAYSIM20260912019211,2026-09-12 10:20:35,2026-09-12 16:55:16,OK
19212,SIM20260912019212,4,52,284,settled,1.20,36.15,70,86.20,2026-09-12 12:08:14,2026-09-12 12:24:14,2026-09-12 12:43:16,1142,35.04,42.05,PAYSIM20260912019212,2026-09-12 12:08:14,2026-09-12 12:43:16,OK
19213,SIM20260912019213,17,42,233,settled,1.20,15.77,60,96.51,2026-09-12 12:50:39,2026-09-12 12:56:39,2026-09-12 13:14:12,1053,48.44,58.13,PAYSIM20260912019213,2026-09-12 12:50:39,2026-09-12 13:14:12,OK
19214,SIM20260912019214,18,44,242,settled,1.40,12.97,50,95.63,2026-09-12 14:37:01,2026-09-12 14:52:01,2026-09-12 15:06:59,898,41.33,57.86,PAYSIM20260912019214,2026-09-12 14:37:01,2026-09-12 15:06:59,OK
19215,SIM20260912019215,8,69,380,settled,1.40,21.96,70,89.13,2026-09-12 15:00:19,2026-09-12 15:10:19,2026-09-12 15:27:21,1022,47.02,65.83,PAYSIM20260912019215,2026-09-12 15:00:19,2026-09-12 15:27:21,OK
19216,SIM20260912019216,14,12,57,cancelled,1.30,39.10,50,105.00,2026-09-12 10:14:00,2026-09-12 10:19:00,2026-09-12 10:28:30,570,26.23,34.10,,2026-09-12 10:14:00,2026-09-12 10:28:30,SOC_RANGE
19217,SIM20260912019217,20,6,31,settled,1.30,33.32,40,94.45,2026-09-12 19:25:52,2026-09-12 19:46:52,2026-09-12 20:00:09,797,24.45,31.79,PAYSIM20260912019217,2026-09-12 19:25:52,2026-09-12 20:00:09,OK
19218,SIM20260912019218,8,6,31,pending_payment,1.30,32.70,50,91.97,2026-09-12 00:00:21,2026-09-12 00:14:21,2026-09-12 00:30:27,966,29.64,38.53,,2026-09-12 00:00:21,2026-09-12 00:30:27,OK
19219,SIM20260912019219,7,70,383,settled,1.50,13.21,70,91.19,2026-09-12 15:15:18,2026-09-12 15:40:18,2026-09-12 16:00:04,1186,54.59,81.89,PAYSIM20260912019219,2026-09-12 15:15:18,2026-09-12 16:00:04,OK
19220,SIM20260912019220,21,38,206,settled,1.30,41.98,70,80.01,2026-09-12 12:21:31,2026-09-12 12:33:31,2026-09-12 12:43:09,578,26.62,34.61,PAYSIM20260912019220,2026-09-12 12:21:31,2026-09-12 12:43:09,OK
19221,SIM20260912019221,10,68,371,settled,1.30,35.86,60,93.28,2026-09-12 09:57:13,2026-09-12 10:09:13,2026-09-12 15:30:10,19257,34.45,44.79,PAYSIM20260912019221,2026-09-12 09:57:13,2026-09-12 15:30:10,OK
19222,SIM20260912019222,12,26,140,settled,1.10,18.79,40,90.48,2026-09-12 09:45:54,2026-09-12 09:53:54,2026-09-12 10:04:17,623,28.68,31.55,PAYSIM20260912019222,2026-09-12 09:45:54,2026-09-12 10:04:17,OK
19223,SIM20260912019223,21,49,271,cancelled,1.40,24.70,40,100.00,2026-09-12 21:54:54,2026-09-12 21:58:54,2026-09-13 02:39:31,16837,30.12,42.17,,2026-09-12 21:54:54,2026-09-13 02:39:31,OK
19224,SIM20260912019224,19,8,38,settled,1.60,39.23,60,92.49,2026-09-12 20:53:44,2026-09-12 20:55:44,2026-09-13 01:53:29,17865,31.96,51.14,PAYSIM20260912019224,2026-09-12 20:53:44,2026-09-13 01:53:29,OK
19225,SIM20260912019225,5,50,274,settled,1.50,22.80,50,85.51,2026-09-12 00:09:38,2026-09-12 00:24:38,2026-09-12 00:35:59,681,31.36,47.04,PAYSIM20260912019225,2026-09-12 00:09:38,2026-09-12 00:35:59,OK
19226,SIM20260912019226,14,6,30,settled,1.30,17.62,70,89.55,2026-09-12 16:28:33,2026-09-12 16:43:33,2026-09-12 17:10:54,1641,50.35,65.46,PAYSIM20260912019226,2026-09-12 16:28:33,2026-09-12 17:10:54,OK
19227,SIM20260912019227,10,19,99,settled,1.20,6.81,70,91.82,2026-09-12 14:58:26,2026-09-12 15:19:26,2026-09-13 00:33:52,33266,59.51,71.41,PAYSIM20260912019227,2026-09-12 14:58:26,2026-09-13 00:33:52,OK
19228,SIM20260912019228,8,25,133,pending_payment,1.50,24.41,70,98.69,2026-09-12 18:28:45,2026-09-12 18:35:45,2026-09-13 02:40:13,29068,52.00,78.00,,2026-09-12 18:28:45,2026-09-13 02:40:13,OK
19229,SIM20260912019229,18,33,175,settled,1.30,25.50,50,94.39,2026-09-12 08:45:54,2026-09-12 08:50:54,2026-09-12 09:09:37,1123,34.45,44.79,PAYSIM20260912019229,2026-09-12 08:45:54,2026-09-12 09:09:37,OK
19230,SIM20260912019230,16,20,104,settled,1.10,25.54,60,100.00,2026-09-12 18:07:29,2026-09-12 18:29:29,2026-09-12 18:45:40,971,44.68,49.15,PAYSIM20260912019230,2026-09-12 18:07:29,2026-09-12 18:45:40,OK
19231,SIM20260912019231,16,55,305,settled,1.50,22.37,50,88.78,2026-09-12 14:34:57,2026-09-12 14:37:57,2026-09-12 14:49:58,721,33.21,49.82,PAYSIM20260912019231,2026-09-12 14:34:57,2026-09-12 14:49:58,OK
19232,SIM20260912019232,16,36,198,reserved,1.10,,,,2026-09-12 14:11:27,,,0,0.00,0.00,,2026-09-12 14:11:27,2026-09-12 14:11:27,OK
19233,SIM20260912019233,12,59,323,pending_payment,1.40,44.85,60,95.84,2026-09-12 09:50:02,2026-09-12 09:53:02,2026-09-12 14:38:02,17100,30.59,42.83,,2026-09-12 09:50:02,2026-09-12 14:38:02,OK
19234,SIM20260912019234,14,37,200,settled,1.20,27.48,70,93.23,2026-09-12 10:14:52,2026-09-12 10:38:52,2026-09-12 17:47:43,25731,46.03,55.24,PAYSIM20260912019234,2026-09-12 10:14:52,2026-09-12 17:47:43,OK
19235,SIM20260912019235,21,18,91,settled,1.30,42.03,60,82.65,2026-09-12 17:35:13,2026-09-12 17:39:13,2026-09-12 17:52:27,794,24.37,31.68,PAYSIM20260912019235,2026-09-12 17:35:13,2026-09-12 17:52:27,OK
19236,SIM20260912019236,19,51,280,settled,1.10,20.13,40,86.34,2026-09-12 10:31:21,2026-09-12 10:41:21,2026-09-12 10:31:21,14802,26.48,29.13,PAYSIM20260912019236,2026-09-12 10:31:21,2026-09-12 14:48:03,TIME_REVERSED
19237,SIM20260912019237,9,36,196,cancelled,1.10,,,,2026-09-12 15:08:37,,,0,0.00,0.00,,2026-09-12 15:08:37,2026-09-12 15:08:37,OK
19238,SIM20260912019238,3,51,282,settled,1.10,29.47,80,90.01,2026-09-12 19:08:57,2026-09-12 19:11:57,2026-09-12 19:29:29,1052,48.43,53.27,PAYSIM20260912019238,2026-09-12 19:08:57,2026-09-12 19:29:29,OK
19239,SIM20260912019239,6,43,234,settled,1.30,7.55,70,88.74,2026-09-12 16:06:49,2026-09-12 16:16:49,2026-09-12 16:47:42,1853,56.83,73.88,PAYSIM20260912019239,2026-09-12 16:06:49,2026-09-12 16:47:42,OK
19240,SIM20260912019240,14,30,166,settled,1.50,37.64,60,94.23,2026-09-12 11:43:22,2026-09-12 11:45:22,2026-09-12 11:57:40,738,33.95,50.93,PAYSIM20260912019240,2026-09-12 11:43:22,2026-09-12 11:57:40,OK
19241,SIM20260912019241,17,30,163,settled,1.50,41.30,70,92.17,2026-09-12 17:39:11,2026-09-12 17:49:11,2026-09-12 23:20:57,19906,35.61,53.42,PAYSIM20260912019241,2026-09-12 17:39:11,2026-09-12 23:20:57,OK
19242,SIM20260912019242,19,59,324,settled,1.40,35.63,70,96.93,2026-09-12 19:00:31,2026-09-12 19:02:31,2026-09-12 19:25:50,1399,42.91,60.07,PAYSIM20260912019242,2026-09-12 19:00:31,2026-09-12 19:25:50,OK
19243,SIM20260912019243,18,14,72,settled,1.20,23.73,50,97.61,2026-09-12 10:26:31,2026-09-12 10:29:31,2026-09-12 10:49:35,1204,36.94,44.33,PAYSIM20260912019243,2026-09-12 10:26:31,2026-09-12 10:49:35,OK
19244,SIM20260912019244,3,35,188,settled,1.50,33.71,40,95.96,2026-09-12 13:13:08,2026-09-12 13:35:08,2026-09-12 13:48:39,811,24.90,37.35,PAYSIM20260912019244,2026-09-12 13:13:08,2026-09-12 13:48:39,OK
19245,SIM20260912019245,12,8,41,settled,1.60,6.27,40,92.51,2026-09-12 17:12:04,2026-09-12 17:19:04,2026-09-12 17:31:34,750,34.50,55.20,PAYSIM20260912019245,2026-09-12 17:12:04,2026-09-12 17:31:34,OK
19246,SIM20260912019246,19,68,373,settled,1.30,43.58,80,100.00,2026-09-12 17:03:48,2026-09-12 17:18:48,2026-09-12 17:43:19,1471,45.14,58.68,PAYSIM20260912019246,2026-09-12 17:03:48,2026-09-12 17:43:19,OK
19247,SIM20260912019247,20,46,254,settled,1.10,51.30,80,91.45,2026-09-12 06:49:28,2026-09-12 06:53:28,2026-09-12 07:05:06,698,32.12,35.33,PAYSIM20260912019247,2026-09-12 06:49:28,2026-09-12 07:05:06,OK
19248,SIM20260912019248,14,29,159,pending_payment,1.40,23.93,40,87.93,2026-09-12 16:29:50,2026-09-12 16:44:50,2026-09-12 16:54:06,556,25.60,35.84,,2026-09-12 16:29:50,2026-09-12 16:54:06,OK
19249,SIM20260912019249,8,64,353,settled,1.40,45.00,60,96.96,2026-09-12 11:31:09,2026-09-12 11:37:09,2026-09-12 16:27:38,17429,31.18,43.65,PAYSIM20260912019249,2026-09-12 11:31:09,2026-09-12 16:27:38,OK
19250,SIM20260912019250,21,41,224,pending_payment,1.10,46.57,60,81.98,2026-09-12 17:50:58,2026-09-12 17:52:58,2026-09-12 18:00:39,461,21.25,23.38,,2026-09-12 17:50:58,2026-09-12 18:00:39,OK
19251,SIM20260912019251,6,51,280,settled,1.10,45.26,70,89.48,2026-09-12 17:23:54,2026-09-12 17:33:54,2026-09-12 22:22:15,17301,30.95,34.05,PAYSIM20260912019251,2026-09-12 17:23:54,2026-09-12 22:22:15,OK
19252,SIM20260912019252,13,4,19,settled,1.50,27.50,80,87.42,2026-09-12 13:51:26,2026-09-12 14:11:26,2026-09-12 14:28:48,1042,47.94,71.91,PAYSIM20260912019252,2026-09-12 13:51:26,2026-09-12 14:28:48,OK
19253,SIM20260912019253,5,70,383,settled,1.50,26.14,40,85.91,2026-09-12 09:44:28,2026-09-12 09:57:28,2026-09-12 10:06:07,519,23.91,35.87,PAYSIM20260912019253,2026-09-12 09:44:28,2026-09-12 10:06:07,OK
19254,SIM20260912019254,7,8,40,settled,1.60,18.05,70,83.78,2026-09-12 05:15:23,2026-09-12 05:31:23,2026-09-12 05:56:23,1500,46.01,73.62,PAYSIM20260912019254,2026-09-12 05:15:23,2026-09-12 05:56:23,OK
19255,SIM20260912019255,2,13,61,reserved,1.50,,,,2026-09-12 09:05:01,,,0,0.00,0.00,,2026-09-12 09:05:01,2026-09-12 09:05:01,OK
19256,SIM20260912019256,8,40,218,reserved,1.50,,,,2026-09-12 11:25:01,,,0,0.00,0.00,,2026-09-12 11:25:01,2026-09-12 11:25:01,OK
19257,SIM20260912019257,20,28,152,settled,1.30,38.67,50,96.07,2026-09-12 18:53:31,2026-09-12 18:58:31,2026-09-12 19:08:54,623,28.70,37.31,PAYSIM20260912019257,2026-09-12 18:53:31,2026-09-12 19:08:54,OK
19258,SIM20260912019258,16,51,282,pending_payment,1.10,45.85,60,90.65,2026-09-12 10:01:30,2026-09-12 10:10:30,2026-09-12 10:20:14,584,26.88,29.57,,2026-09-12 10:01:30,2026-09-12 10:20:14,OK
19259,SIM20260912019259,13,54,298,settled,1.40,13.46,60,90.16,2026-09-12 14:51:26,2026-09-12 15:08:26,2026-09-12 22:17:11,25725,46.02,64.43,PAYSIM20260912019259,2026-09-12 14:51:26,2026-09-12 22:17:11,OK
19260,SIM20260912019260,8,30,161,settled,1.50,30.72,50,86.81,2026-09-12 10:41:15,2026-09-12 11:06:15,2026-09-12 11:16:24,609,28.05,42.08,PAYSIM20260912019260,2026-09-12 10:41:15,2026-09-12 11:16:24,OK
19261,SIM20260912019261,8,8,40,cancelled,1.60,,,,2026-09-12 18:30:16,,,0,0.00,0.00,,2026-09-12 18:30:16,2026-09-12 18:30:16,OK
19262,SIM20260912019262,8,52,287,settled,1.20,22.75,50,93.05,2026-09-12 21:05:10,2026-09-12 21:30:10,2026-09-12 21:49:16,1146,35.15,42.18,PAYSIM20260912019262,2026-09-12 21:05:10,2026-09-12 21:49:16,OK
19263,SIM20260912019263,6,8,38,settled,1.60,42.69,40,96.75,2026-09-12 19:33:50,2026-09-12 19:46:50,2026-09-12 23:08:15,12085,21.62,34.59,PAYSIM20260912019263,2026-09-12 19:33:50,2026-09-12 23:08:15,OK
19264,SIM20260912019264,11,35,190,settled,1.50,37.97,80,91.01,2026-09-12 13:03:12,2026-09-12 13:05:12,2026-09-12 19:40:30,23718,42.43,63.65,PAYSIM20260912019264,2026-09-12 13:03:12,2026-09-12 19:40:30,OK
19265,SIM20260912019265,7,31,168,settled,1.10,22.54,40,86.44,2026-09-12 14:04:04,2026-09-12 14:26:04,2026-09-12 14:35:19,555,25.56,28.12,PAYSIM20260912019265,2026-09-12 14:04:04,2026-09-12 14:35:19,OK
19266,SIM20260912019266,10,17,90,reserved,1.30,,,,2026-09-12 11:01:09,,,0,0.00,0.00,,2026-09-12 11:01:09,2026-09-12 11:01:09,OK
19267,SIM20260912019267,3,51,281,settled,1.10,31.87,40,93.71,2026-09-12 00:00:00,2026-09-12 00:08:00,2026-09-12 00:16:57,537,24.74,27.21,PAYSIM20260912019267,2026-09-12 00:00:00,2026-09-12 00:16:57,OK
19268,SIM20260912019268,5,2,6,settled,1.60,24.10,50,90.90,2026-09-12 17:42:22,2026-09-12 17:54:22,2026-09-12 18:06:28,726,33.40,53.44,PAYSIM20260912019268,2026-09-12 17:42:22,2026-09-12 18:06:28,OK
19269,SIM20260912019269,9,47,257,settled,1.20,9.24,60,85.85,2026-09-12 19:34:25,2026-09-12 19:56:25,2026-09-12 20:13:04,999,45.97,55.16,PAYSIM20260912019269,2026-09-12 19:34:25,2026-09-12 20:13:04,OK
19270,SIM20260912019270,2,57,315,settled,1.20,38.80,50,92.92,2026-09-12 10:44:19,2026-09-12 10:52:19,2026-09-12 11:02:07,588,27.06,32.47,PAYSIM20260912019270,2026-09-12 10:44:19,2026-09-12 11:02:07,OK
19271,SIM20260912019271,21,57,313,cancelled,1.20,,,,2026-09-12 21:57:41,,,0,0.00,0.00,,2026-09-12 21:57:41,2026-09-12 21:57:41,OK
19272,SIM20260912019272,8,8,41,settled,1.60,16.99,70,92.68,2026-09-12 16:15:37,2026-09-12 16:23:37,2026-09-12 16:42:48,1151,52.98,84.77,PAYSIM20260912019272,2026-09-12 16:15:37,2026-09-12 16:42:48,OK
19273,SIM20260912019273,6,10,46,cancelled,1.50,,,,2026-09-12 18:43:59,,,0,0.00,0.00,,2026-09-12 18:43:59,2026-09-12 18:43:59,OK
19274,SIM20260912019274,14,36,197,settled,1.10,34.59,60,87.44,2026-09-12 11:22:43,2026-09-12 11:47:43,2026-09-12 12:04:57,1034,31.71,34.88,PAYSIM20260912019274,2026-09-12 11:22:43,2026-09-12 12:04:57,OK
19275,SIM20260912019275,12,51,280,settled,1.10,41.54,80,95.15,2026-09-12 18:11:16,2026-09-12 18:18:16,2026-09-13 00:57:51,23975,42.89,47.18,PAYSIM20260912019275,2026-09-12 18:11:16,2026-09-13 00:57:51,OK
19276,SIM20260912019276,16,52,289,reserved,1.20,,,,2026-09-12 15:19:17,,,0,0.00,0.00,,2026-09-12 15:19:17,2026-09-12 15:19:17,OK
19277,SIM20260912019277,13,57,313,cancelled,1.20,25.76,40,86.96,2026-09-12 11:34:07,2026-09-12 11:54:07,2026-09-12 12:07:25,798,24.48,29.38,,2026-09-12 11:34:07,2026-09-12 12:07:25,OK
19278,SIM20260912019278,19,39,214,settled,1.40,40.33,70,78.91,2026-09-12 18:29:22,2026-09-12 18:31:22,2026-09-12 18:41:09,587,27.01,37.81,PAYSIM20260912019278,2026-09-12 18:29:22,2026-09-12 18:41:09,OK
19279,SIM20260912019279,2,3,14,settled,1.30,17.58,50,90.52,2026-09-12 16:58:14,2026-09-12 17:11:14,2026-09-12 22:51:00,20386,36.47,47.41,PAYSIM20260912019279,2026-09-12 16:58:14,2026-09-12 22:51:00,OK
19280,SIM20260912019280,17,17,89,settled,1.30,13.37,80,87.26,2026-09-12 13:28:11,2026-09-12 13:41:11,2026-09-12 22:51:53,33042,59.11,76.84,PAYSIM20260912019280,2026-09-12 13:28:11,2026-09-12 22:51:53,OK
19281,SIM20260912019281,9,62,339,settled,1.20,33.70,80,79.73,2026-09-12 10:36:41,2026-09-12 10:57:41,2026-09-12 16:40:43,20582,36.82,44.18,PAYSIM20260912019281,2026-09-12 10:36:41,2026-09-12 16:40:43,OK
19282,SIM20260912019282,12,50,278,settled,1.50,27.26,80,100.00,2026-09-12 13:27:15,2026-09-12 13:34:15,2026-09-12 13:55:20,1265,58.19,87.29,PAYSIM20260912019282,2026-09-12 13:27:15,2026-09-12 13:55:20,OK
19283,SIM20260912019283,9,38,207,cancelled,1.30,,,,2026-09-12 16:49:55,,,0,0.00,0.00,,2026-09-12 16:49:55,2026-09-12 16:49:55,OK
19284,SIM20260912019284,13,14,70,settled,1.20,18.12,50,94.18,2026-09-12 20:44:53,2026-09-12 20:47:53,2026-09-12 21:08:33,1240,38.03,45.64,PAYSIM20260912019284,2026-09-12 20:44:53,2026-09-12 21:08:33,OK
19285,SIM20260912019285,2,22,112,pending_payment,1.20,38.25,40,89.47,2026-09-12 10:57:46,2026-09-12 11:08:46,2026-09-12 11:16:11,445,20.49,24.59,,2026-09-12 10:57:46,2026-09-12 11:16:11,OK
19286,SIM20260912019286,9,47,258,settled,1.20,36.25,40,85.53,2026-09-12 04:40:44,2026-09-12 04:59:44,2026-09-12 08:03:22,11018,19.71,23.65,PAYSIM20260912019286,2026-09-12 04:40:44,2026-09-12 08:03:22,OK
19287,SIM20260912019287,12,2,8,cancelled,1.60,45.73,50,86.03,2026-09-12 18:18:11,2026-09-12 18:30:11,2026-09-12 21:37:54,11263,20.15,32.24,,2026-09-12 18:18:11,2026-09-12 21:37:54,OK
19288,SIM20260912019288,21,62,340,settled,1.20,43.56,40,93.79,2026-09-12 14:02:22,2026-09-12 14:07:22,2026-09-12 14:18:17,655,20.09,24.11,PAYSIM20260912019288,2026-09-12 14:02:22,2026-09-12 14:18:17,OK
19289,SIM20260912019289,14,54,295,reserved,1.40,,,,2026-09-12 15:19:19,,,0,0.00,0.00,,2026-09-12 15:19:19,2026-09-12 15:19:19,OK
19290,SIM20260912019290,19,11,54,settled,1.40,31.64,70,79.36,2026-09-12 19:04:30,2026-09-12 19:13:30,2026-09-12 19:31:39,1089,33.40,46.76,PAYSIM20260912019290,2026-09-12 19:04:30,2026-09-12 19:31:39,OK
19291,SIM20260912019291,6,15,76,settled,1.20,24.21,50,93.95,2026-09-12 08:11:05,2026-09-12 08:16:05,2026-09-12 08:28:43,758,34.87,41.84,PAYSIM20260912019291,2026-09-12 08:11:05,2026-09-12 08:28:43,OK
19292,SIM20260912019292,14,57,312,reserved,1.20,,,,2026-09-12 19:35:56,,,0,0.00,0.00,,2026-09-12 19:35:56,2026-09-12 19:35:56,OK
19293,SIM20260912019293,8,14,71,settled,1.20,6.32,40,93.36,2026-09-12 21:55:01,2026-09-12 22:07:01,2026-09-13 03:31:25,19464,34.82,41.78,PAYSIM20260912019293,2026-09-12 21:55:01,2026-09-13 03:31:25,OK
19294,SIM20260912019294,18,51,282,settled,1.10,33.45,80,89.56,2026-09-12 21:33:56,2026-09-12 21:52:56,2026-09-12 22:09:11,975,44.89,49.38,PAYSIM20260912019294,2026-09-12 21:33:56,2026-09-12 22:09:11,OK
19295,SIM20260912019295,8,11,55,pending_payment,1.40,40.06,60,85.28,2026-09-12 14:46:52,2026-09-12 15:05:52,2026-09-12 15:20:36,884,27.13,37.98,,2026-09-12 14:46:52,2026-09-12 15:20:36,OK
19296,SIM20260912019296,18,72,399,settled,1.20,43.57,70,95.52,2026-09-12 18:40:20,2026-09-12 18:47:20,2026-09-13 00:26:11,20331,36.37,43.64,PAYSIM20260912019296,2026-09-12 18:40:20,2026-09-13 00:26:11,OK
19297,SIM20260912019297,16,58,319,settled,1.30,24.01,40,99.58,2026-09-12 21:04:09,2026-09-12 21:26:09,2026-09-12 21:42:34,985,30.23,39.30,PAYSIM20260912019297,2026-09-12 21:04:09,2026-09-12 21:42:34,OK
19298,SIM20260912019298,19,6,29,settled,1.30,29.16,60,96.51,2026-09-12 10:59:18,2026-09-12 11:11:18,2026-09-12 11:25:56,878,40.41,52.53,PAYSIM20260912019298,2026-09-12 10:59:18,2026-09-12 11:25:56,OK
19299,SIM20260912019299,1,38,210,settled,1.30,27.20,50,93.60,2026-09-12 13:40:19,2026-09-12 14:04:19,2026-09-12 14:16:20,721,33.20,43.16,PAYSIM20260912019299,2026-09-12 13:40:19,2026-09-12 14:16:20,OK
